transaction_id,account_id,conductor_id,location_id,timestamp,amount,transaction_type,is_cash,currency
tx_0000717,acc_000111,cust_000271,loc_00004,2026-03-07T03:31:22.546377,11308.61,DEPOSIT,True,USD
tx_0000718,acc_000467,noncust_000101,loc_00029,2026-03-09T12:40:09.456015,3079.17,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000719,acc_000516,cust_000492,loc_00050,2026-03-09T14:20:40.009300,2726.01,WIRE_TRANSFER,False,USD
tx_0000720,acc_000371,cust_000371,loc_00009,2026-03-06T01:08:32.878177,4629.74,DEPOSIT,False,USD
tx_0000721,acc_000408,noncust_000070,loc_00043,2026-03-08T04:18:44.649838,2517.92,DEPOSIT,True,USD
tx_0000722,acc_000045,cust_000217,loc_00018,2026-03-05T07:51:56.650007,2830.2,WIRE_TRANSFER,False,USD
tx_0000723,acc_000148,cust_000094,loc_00037,2026-03-06T21:34:52.368934,851.45,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000724,acc_000248,cust_000248,loc_00008,2026-03-08T07:52:16.058150,3826.34,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000725,acc_000326,noncust_000175,loc_00003,2026-03-05T02:31:35.155878,1899.21,DEPOSIT,True,USD
tx_0000726,acc_000228,cust_000228,loc_00018,2026-03-05T16:39:31.275795,3107.78,WITHDRAWAL,True,USD
tx_0000727,acc_000216,cust_000216,loc_00002,2026-03-08T10:04:29.129563,3453.21,WITHDRAWAL,True,USD
tx_0000728,acc_000251,noncust_000016,loc_00025,2026-03-06T18:01:40.671440,4500.48,MONETARY_INSTRUMENT_PURCHASE,False,USD
tx_0000729,acc_000197,cust_000197,loc_00033,2026-03-08T18:56:05.268431,7000.93,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000730,acc_000539,cust_000496,loc_00042,2026-03-05T06:01:39.295681,3420.08,CHECK_DEPOSIT,False,USD
tx_0000731,acc_000408,cust_000408,loc_00008,2026-03-07T09:23:47.928885,1388.12,WIRE_TRANSFER,False,USD
tx_0000732,acc_000561,cust_000454,loc_00029,2026-03-05T19:32:19.104578,96.79,WITHDRAWAL,True,USD
tx_0000733,acc_000316,cust_000316,loc_00041,2026-03-10T18:21:01.714275,3205.15,WITHDRAWAL,True,USD
tx_0000734,acc_000437,cust_000437,loc_00002,2026-03-08T07:59:32.090176,3538.22,MONETARY_INSTRUMENT_PURCHASE,False,USD
tx_0000735,acc_000204,cust_000037,loc_00002,2026-03-08T13:58:04.077405,340.98,CHECK_DEPOSIT,False,USD
tx_0000736,acc_000447,cust_000345,loc_00022,2026-03-09T11:05:55.127212,3516.26,WITHDRAWAL,False,USD
tx_0000737,acc_000357,cust_000357,loc_00022,2026-03-08T14:20:47.789260,2018.65,WIRE_TRANSFER,False,USD
tx_0000738,acc_000121,cust_000121,loc_00009,2026-03-10T03:43:51.090651,274.93,DEPOSIT,True,USD
tx_0000739,acc_000211,noncust_000042,loc_00017,2026-03-05T06:31:08.221594,2782.83,CHECK_DEPOSIT,False,USD
tx_0000740,acc_000032,noncust_000145,loc_00042,2026-03-10T11:59:15.093130,1485.56,WITHDRAWAL,True,USD
tx_0000741,acc_000123,cust_000356,loc_00043,2026-03-07T01:36:41.052966,2569.56,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000742,acc_000123,cust_000123,loc_00024,2026-03-10T22:12:42.529335,2927.96,CHECK_DEPOSIT,False,USD
tx_0000743,acc_000516,cust_000360,loc_00013,2026-03-07T05:33:31.568333,4598.82,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000744,acc_000481,noncust_000139,loc_00024,2026-03-10T10:50:25.406425,4319.23,DEPOSIT,True,USD
tx_0000745,acc_000541,cust_000454,loc_00019,2026-03-10T11:26:32.531343,4402.41,DEPOSIT,False,USD
tx_0000746,acc_000330,cust_000150,loc_00023,2026-03-08T04:11:38.265030,4768.44,WIRE_TRANSFER,False,USD
tx_0000747,acc_000536,cust_000048,loc_00032,2026-03-07T15:01:13.479740,1014.05,DEPOSIT,True,USD
tx_0000748,acc_000555,noncust_000035,loc_00009,2026-03-05T13:45:27.002058,650.21,CHECK_DEPOSIT,False,USD
tx_0000749,acc_000365,noncust_000184,loc_00012,2026-03-06T14:36:13.638800,3182.97,WIRE_TRANSFER,False,USD
tx_0000750,acc_000347,cust_000347,loc_00021,2026-03-08T02:12:57.474040,2005.59,WITHDRAWAL,True,USD
tx_0000751,acc_000296,cust_000296,loc_00040,2026-03-08T12:55:06.023547,3289.25,CHECK_DEPOSIT,False,USD
tx_0000752,acc_000582,cust_000240,loc_00008,2026-03-08T20:50:34.450491,3599.76,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000753,acc_000429,cust_000429,loc_00021,2026-03-09T20:45:29.791654,514.08,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000754,acc_000236,cust_000236,loc_00039,2026-03-07T08:20:04.573598,11625.58,WITHDRAWAL,True,USD
tx_0000755,acc_000194,cust_000194,loc_00019,2026-03-06T13:08:41.906219,158.68,CHECK_DEPOSIT,False,USD
tx_0000756,acc_000013,noncust_000069,loc_00029,2026-03-07T05:17:16.262247,2850.71,WITHDRAWAL,True,USD
tx_0000757,acc_000554,noncust_000041,loc_00016,2026-03-08T13:27:19.643301,1459.61,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000758,acc_000525,cust_000446,loc_00003,2026-03-08T00:22:26.291749,1884.28,WITHDRAWAL,True,USD
tx_0000759,acc_000470,noncust_000117,loc_00035,2026-03-09T10:41:58.405777,3711.61,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000760,acc_000006,noncust_000082,loc_00028,2026-03-10T09:46:42.356092,3448.57,MONETARY_INSTRUMENT_PURCHASE,False,USD
tx_0000761,acc_000390,cust_000390,loc_00017,2026-03-09T23:55:48.543892,3681.31,CHECK_DEPOSIT,False,USD
tx_0000762,acc_000528,cust_000131,loc_00011,2026-03-06T23:57:34.899509,4579.8,DEPOSIT,True,USD
tx_0000763,acc_000020,noncust_000049,loc_00025,2026-03-07T23:32:00.962098,1077.37,WITHDRAWAL,True,USD
tx_0000764,acc_000514,cust_000432,loc_00037,2026-03-07T02:24:57.822647,4318.74,CHECK_DEPOSIT,False,USD
tx_0000765,acc_000359,noncust_000187,loc_00039,2026-03-09T15:29:14.146636,3567.89,WITHDRAWAL,True,USD
tx_0000766,acc_000156,cust_000156,loc_00032,2026-03-09T20:51:52.960591,1139.09,DEPOSIT,True,USD
tx_0000767,acc_000427,cust_000427,loc_00011,2026-03-06T01:51:26.805044,1166.52,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000768,acc_000516,cust_000492,loc_00036,2026-03-08T06:27:11.334195,279.92,DEPOSIT,True,USD
tx_0000769,acc_000134,noncust_000073,loc_00049,2026-03-10T01:15:28.796452,4474.34,CHECK_DEPOSIT,False,USD
tx_0000770,acc_000447,noncust_000093,loc_00002,2026-03-05T11:35:30.107461,2701.6,CHECK_DEPOSIT,False,USD
tx_0000771,acc_000073,cust_000457,loc_00047,2026-03-08T23:54:43.566878,4027.3,WITHDRAWAL,False,USD
tx_0000772,acc_000277,cust_000083,loc_00009,2026-03-06T11:59:32.100643,2435.49,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000773,acc_000488,cust_000407,loc_00002,2026-03-10T10:12:12.963902,2066.61,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000774,acc_000400,cust_000400,loc_00047,2026-03-06T15:56:52.255145,1010.4,WITHDRAWAL,True,USD
tx_0000775,acc_000533,cust_000160,loc_00037,2026-03-09T20:17:06.405331,739.86,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000776,acc_000287,cust_000287,loc_00038,2026-03-10T09:08:23.524038,4954.18,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000777,acc_000368,cust_000056,loc_00016,2026-03-07T19:24:08.264561,2475.02,CHECK_DEPOSIT,False,USD
tx_0000778,acc_000403,noncust_000075,loc_00024,2026-03-08T06:59:05.194234,2642.37,CHECK_DEPOSIT,False,USD
tx_0000779,acc_000210,noncust_000103,loc_00014,2026-03-05T18:20:58.397190,1332.89,DEPOSIT,True,USD
tx_0000780,acc_000427,cust_000136,loc_00024,2026-03-07T15:10:56.319953,4875.85,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000781,acc_000500,cust_000400,loc_00025,2026-03-08T18:41:52.609262,2781.68,CHECK_DEPOSIT,False,USD
tx_0000782,acc_000296,cust_000296,loc_00049,2026-03-08T10:24:59.403118,1666.36,WITHDRAWAL,True,USD
tx_0000783,acc_000110,cust_000110,loc_00032,2026-03-05T00:17:47.685954,9395.15,WITHDRAWAL,True,USD
tx_0000784,acc_000318,cust_000318,loc_00028,2026-03-10T23:41:22.397043,1687.77,DEPOSIT,False,USD
tx_0000785,acc_000321,cust_000321,loc_00018,2026-03-10T09:07:06.289738,2828.94,WITHDRAWAL,True,USD
tx_0000786,acc_000445,cust_000445,loc_00023,2026-03-08T01:40:13.670518,2490.98,DEPOSIT,True,USD
tx_0000787,acc_000414,noncust_000098,loc_00050,2026-03-06T02:22:28.119653,630.05,CHECK_DEPOSIT,False,USD
tx_0000788,acc_000004,cust_000004,loc_00007,2026-03-07T10:00:18.592175,1468.24,WITHDRAWAL,False,USD
tx_0000789,acc_000056,cust_000056,loc_00033,2026-03-08T10:57:41.968605,2180.08,DEPOSIT,True,USD
tx_0000790,acc_000379,cust_000061,loc_00017,2026-03-09T22:06:26.423666,2083.18,DEPOSIT,True,USD
tx_0000791,acc_000586,cust_000157,loc_00017,2026-03-05T19:46:03.728554,3989.39,WIRE_TRANSFER,False,USD
tx_0000792,acc_000430,cust_000430,loc_00032,2026-03-07T04:21:27.749417,2401.15,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000793,acc_000239,cust_000239,loc_00036,2026-03-07T22:43:51.553427,2060.44,CHECK_DEPOSIT,False,USD
tx_0000794,acc_000180,noncust_000092,loc_00007,2026-03-08T01:35:34.261654,1380.07,CHECK_DEPOSIT,False,USD
tx_0000795,acc_000264,cust_000452,loc_00038,2026-03-06T09:35:29.474620,2507.86,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000796,acc_000306,cust_000306,loc_00002,2026-03-07T19:49:12.509029,14438.86,WITHDRAWAL,True,USD
tx_0000797,acc_000208,cust_000170,loc_00041,2026-03-06T15:58:11.626350,74.9,WIRE_TRANSFER,False,USD
tx_0000798,acc_000271,noncust_000015,loc_00005,2026-03-07T14:51:59.354632,1563.19,DEPOSIT,True,USD
tx_0000799,acc_000043,noncust_000191,loc_00010,2026-03-10T07:18:59.826705,3971.49,DEPOSIT,True,USD
tx_0000800,acc_000384,cust_000384,loc_00044,2026-03-10T01:03:26.628057,4714.51,CHECK_DEPOSIT,False,USD
tx_0000801,acc_000431,cust_000287,loc_00032,2026-03-06T18:59:07.774150,1495.01,DEPOSIT,False,USD
tx_0000802,acc_000114,cust_000114,loc_00045,2026-03-10T11:49:03.440407,502.45,DEPOSIT,True,USD
tx_0000803,acc_000306,cust_000098,loc_00011,2026-03-07T15:01:05.510785,4359.09,WITHDRAWAL,True,USD
tx_0000804,acc_000159,cust_000159,loc_00037,2026-03-10T00:49:19.812850,3387.1,DEPOSIT,True,USD
tx_0000805,acc_000367,noncust_000178,loc_00046,2026-03-08T23:08:35.469207,1692.71,WIRE_TRANSFER,False,USD
tx_0000806,acc_000277,noncust_000197,loc_00045,2026-03-07T17:28:21.503211,4096.13,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000807,acc_000230,cust_000230,loc_00045,2026-03-06T10:07:27.756365,3216.3,MONETARY_INSTRUMENT_PURCHASE,False,USD
tx_0000808,acc_000504,noncust_000186,loc_00024,2026-03-10T17:15:02.683829,920.98,CHECK_DEPOSIT,False,USD
tx_0000809,acc_000221,cust_000045,loc_00015,2026-03-06T07:36:35.762942,2465.0,DEPOSIT,True,USD
tx_0000810,acc_000458,cust_000458,loc_00021,2026-03-06T20:42:05.833857,3997.29,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000811,acc_000056,cust_000056,loc_00049,2026-03-05T16:57:05.720358,3160.33,CHECK_DEPOSIT,False,USD
tx_0000812,acc_000575,cust_000196,loc_00013,2026-03-05T02:03:22.206871,3590.97,WIRE_TRANSFER,False,USD
tx_0000813,acc_000222,cust_000241,loc_00007,2026-03-09T03:33:57.455571,798.95,WITHDRAWAL,True,USD
tx_0000814,acc_000199,noncust_000195,loc_00004,2026-03-07T12:47:02.207159,3206.46,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000815,acc_000578,noncust_000121,loc_00045,2026-03-06T01:09:11.078385,2879.31,WITHDRAWAL,False,USD
tx_0000816,acc_000432,noncust_000164,loc_00015,2026-03-06T11:46:20.604095,2296.98,CHECK_DEPOSIT,False,USD
tx_0000817,acc_000476,cust_000476,loc_00035,2026-03-05T23:28:40.239004,1049.06,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000818,acc_000438,noncust_000094,loc_00033,2026-03-09T04:38:13.573161,4352.42,CHECK_DEPOSIT,False,USD
tx_0000819,acc_000015,noncust_000198,loc_00013,2026-03-08T05:27:45.106400,4253.03,WITHDRAWAL,False,USD
tx_0000820,acc_000266,noncust_000058,loc_00036,2026-03-05T12:30:53.927681,415.57,WIRE_TRANSFER,False,USD
tx_0000821,acc_000003,cust_000343,loc_00031,2026-03-06T12:30:17.009848,2647.1,MONETARY_INSTRUMENT_PURCHASE,False,USD
tx_0000822,acc_000485,noncust_000094,loc_00041,2026-03-10T20:17:08.749719,4975.13,DEPOSIT,True,USD
tx_0000823,acc_000416,cust_000416,loc_00048,2026-03-10T20:11:36.268039,4046.22,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000824,acc_000275,noncust_000062,loc_00041,2026-03-05T20:05:07.792239,14325.38,WITHDRAWAL,True,USD
tx_0000825,acc_000393,cust_000393,loc_00031,2026-03-07T21:57:54.670537,9171.91,DEPOSIT,True,USD
tx_0000826,acc_000451,cust_000451,loc_00030,2026-03-05T06:40:45.434452,992.36,CHECK_DEPOSIT,False,USD
tx_0000827,acc_000591,noncust_000169,loc_00006,2026-03-09T06:42:56.688406,866.03,CHECK_DEPOSIT,False,USD
tx_0000828,acc_000412,noncust_000100,loc_00009,2026-03-06T00:46:41.151845,4317.14,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000829,acc_000537,cust_000075,loc_00037,2026-03-10T21:19:05.374886,5163.29,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000830,acc_000110,cust_000110,loc_00001,2026-03-06T00:55:04.080020,1252.79,WIRE_TRANSFER,False,USD
tx_0000831,acc_000543,noncust_000095,loc_00023,2026-03-05T03:15:04.293815,2350.55,CHECK_DEPOSIT,False,USD
tx_0000832,acc_000109,cust_000459,loc_00007,2026-03-07T10:03:18.055921,3058.9,WITHDRAWAL,True,USD
tx_0000833,acc_000278,cust_000236,loc_00048,2026-03-05T09:07:03.576170,1664.82,WIRE_TRANSFER,False,USD
tx_0000834,acc_000197,cust_000299,loc_00017,2026-03-10T22:21:31.770681,1798.69,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000835,acc_000125,cust_000063,loc_00009,2026-03-06T21:07:25.383125,2747.13,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000836,acc_000336,cust_000336,loc_00005,2026-03-06T05:22:29.006885,3681.37,CHECK_DEPOSIT,False,USD
tx_0000837,acc_000479,cust_000479,loc_00017,2026-03-07T17:25:51.320344,3132.69,WIRE_TRANSFER,False,USD
tx_0000838,acc_000162,cust_000162,loc_00041,2026-03-06T04:48:58.537846,14985.87,DEPOSIT,True,USD
tx_0000839,acc_000541,cust_000454,loc_00015,2026-03-08T07:27:55.699984,2397.99,WITHDRAWAL,True,USD
tx_0000840,acc_000152,cust_000159,loc_00040,2026-03-09T12:05:21.096911,889.72,WITHDRAWAL,True,USD
tx_0000841,acc_000153,noncust_000186,loc_00010,2026-03-07T10:50:02.172901,3768.92,DEPOSIT,True,USD
tx_0000842,acc_000536,cust_000313,loc_00020,2026-03-09T12:00:55.979653,4312.86,DEPOSIT,True,USD
tx_0000843,acc_000536,noncust_000197,loc_00012,2026-03-10T12:37:12.141136,2891.9,WIRE_TRANSFER,False,USD
tx_0000844,acc_000479,cust_000124,loc_00017,2026-03-06T18:51:00.649509,395.0,DEPOSIT,False,USD
tx_0000845,acc_000520,cust_000169,loc_00024,2026-03-09T23:37:16.847980,1214.91,DEPOSIT,True,USD
tx_0000846,acc_000092,cust_000463,loc_00048,2026-03-09T04:48:29.652506,11016.28,WITHDRAWAL,True,USD
tx_0000847,acc_000431,cust_000431,loc_00022,2026-03-06T02:54:20.895817,640.66,WIRE_TRANSFER,False,USD
tx_0000848,acc_000518,cust_000475,loc_00031,2026-03-10T01:37:37.953871,4709.3,MONETARY_INSTRUMENT_PURCHASE,False,USD
tx_0000849,acc_000305,cust_000305,loc_00039,2026-03-10T21:40:58.149678,3644.33,DEPOSIT,True,USD
tx_0000850,acc_000063,cust_000097,loc_00043,2026-03-10T09:11:37.627537,926.82,CHECK_DEPOSIT,False,USD
tx_0000851,acc_000345,cust_000385,loc_00013,2026-03-10T02:22:00.136347,4251.62,DEPOSIT,True,USD
tx_0000852,acc_000586,cust_000467,loc_00023,2026-03-09T06:24:58.107685,2188.97,WITHDRAWAL,True,USD
tx_0000853,acc_000172,cust_000232,loc_00050,2026-03-10T08:48:02.978212,4067.57,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000854,acc_000361,cust_000344,loc_00007,2026-03-06T21:37:33.481680,4223.15,DEPOSIT,True,USD
tx_0000855,acc_000414,cust_000414,loc_00044,2026-03-09T02:07:40.626500,972.41,WITHDRAWAL,True,USD
tx_0000856,acc_000094,cust_000094,loc_00022,2026-03-09T09:04:08.038874,2601.72,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000857,acc_000357,noncust_000126,loc_00049,2026-03-08T02:34:33.034368,1462.3,WIRE_TRANSFER,False,USD
tx_0000858,acc_000586,noncust_000119,loc_00041,2026-03-06T01:05:32.058835,1128.01,WIRE_TRANSFER,False,USD
tx_0000859,acc_000016,noncust_000113,loc_00047,2026-03-08T14:18:21.872049,3561.85,WITHDRAWAL,True,USD
tx_0000860,acc_000238,cust_000238,loc_00046,2026-03-05T07:40:06.724077,4018.27,WIRE_TRANSFER,False,USD
tx_0000861,acc_000466,noncust_000166,loc_00020,2026-03-05T23:27:15.206628,1356.13,CHECK_DEPOSIT,False,USD
tx_0000862,acc_000408,noncust_000070,loc_00031,2026-03-05T17:10:33.372830,1905.83,DEPOSIT,True,USD
tx_0000863,acc_000155,cust_000155,loc_00008,2026-03-09T08:51:09.159147,3919.59,WIRE_TRANSFER,False,USD
tx_0000864,acc_000175,noncust_000181,loc_00004,2026-03-09T21:32:55.180831,486.39,WITHDRAWAL,False,USD
tx_0000865,acc_000576,cust_000464,loc_00019,2026-03-05T08:12:44.764180,1178.7,WIRE_TRANSFER,False,USD
tx_0000866,acc_000400,cust_000400,loc_00003,2026-03-06T06:27:04.307807,1691.92,MONETARY_INSTRUMENT_PURCHASE,False,USD
tx_0000867,acc_000211,cust_000146,loc_00017,2026-03-06T01:39:43.268204,3922.4,CHECK_DEPOSIT,False,USD
tx_0000868,acc_000179,cust_000179,loc_00002,2026-03-09T17:16:37.721410,1107.8,CHECK_DEPOSIT,False,USD
tx_0000869,acc_000094,noncust_000156,loc_00037,2026-03-05T19:37:02.859487,10609.16,DEPOSIT,True,USD
tx_0000870,acc_000181,cust_000181,loc_00026,2026-03-07T07:06:11.666568,1248.05,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000871,acc_000056,cust_000180,loc_00031,2026-03-10T11:52:00.447647,1852.17,CHECK_DEPOSIT,False,USD
tx_0000872,acc_000043,cust_000043,loc_00015,2026-03-05T08:20:51.192672,219.42,WITHDRAWAL,True,USD
tx_0000873,acc_000475,cust_000475,loc_00002,2026-03-07T06:25:10.156389,125.86,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000874,acc_000308,noncust_000181,loc_00018,2026-03-08T00:11:08.593273,1114.99,CHECK_DEPOSIT,False,USD
tx_0000875,acc_000418,noncust_000078,loc_00024,2026-03-05T01:00:27.320196,2295.96,CHECK_DEPOSIT,False,USD
tx_0000876,acc_000528,cust_000131,loc_00040,2026-03-08T15:51:38.755524,4359.27,MONETARY_INSTRUMENT_PURCHASE,False,USD
tx_0000877,acc_000071,noncust_000183,loc_00012,2026-03-05T14:42:36.073906,1847.68,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000878,acc_000350,cust_000255,loc_00017,2026-03-10T20:11:59.711377,4584.71,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000879,acc_000043,cust_000043,loc_00044,2026-03-06T00:40:42.095920,3883.05,WITHDRAWAL,True,USD
tx_0000880,acc_000071,noncust_000173,loc_00047,2026-03-10T16:25:49.775407,577.18,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000881,acc_000083,cust_000403,loc_00029,2026-03-07T13:24:58.212854,1756.99,WIRE_TRANSFER,False,USD
tx_0000882,acc_000598,cust_000281,loc_00025,2026-03-07T10:53:08.210645,1387.86,DEPOSIT,False,USD
tx_0000883,acc_000325,cust_000325,loc_00004,2026-03-08T02:10:55.965589,3559.06,WIRE_TRANSFER,False,USD
tx_0000884,acc_000542,cust_000234,loc_00034,2026-03-06T10:47:31.277706,3762.6,DEPOSIT,True,USD
tx_0000885,acc_000231,cust_000231,loc_00004,2026-03-09T08:20:31.029696,2200.11,CHECK_DEPOSIT,False,USD
tx_0000886,acc_000596,cust_000400,loc_00021,2026-03-05T17:29:25.818357,3471.14,DEPOSIT,True,USD
tx_0000887,acc_000140,cust_000140,loc_00030,2026-03-09T07:39:53.549934,2222.99,CHECK_DEPOSIT,False,USD
tx_0000888,acc_000317,cust_000317,loc_00024,2026-03-06T16:55:30.393409,9408.47,WITHDRAWAL,True,USD
tx_0000889,acc_000521,noncust_000023,loc_00013,2026-03-10T16:59:07.504771,4092.33,DEPOSIT,True,USD
tx_0000890,acc_000255,cust_000156,loc_00038,2026-03-06T09:09:11.734083,1763.54,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000891,acc_000492,noncust_000178,loc_00032,2026-03-09T21:00:05.776742,2491.92,WITHDRAWAL,True,USD
tx_0000892,acc_000204,cust_000037,loc_00026,2026-03-09T00:41:29.828098,2213.62,WIRE_TRANSFER,False,USD
tx_0000893,acc_000488,noncust_000045,loc_00020,2026-03-10T15:42:39.011605,3806.29,WIRE_TRANSFER,False,USD
tx_0000894,acc_000289,cust_000289,loc_00009,2026-03-06T12:19:22.597043,1140.49,CHECK_DEPOSIT,False,USD
tx_0000895,acc_000316,cust_000316,loc_00026,2026-03-09T20:36:42.859111,533.01,DEPOSIT,True,USD
tx_0000896,acc_000244,cust_000244,loc_00001,2026-03-05T01:39:57.900483,4861.49,WITHDRAWAL,False,USD
tx_0000897,acc_000191,cust_000096,loc_00030,2026-03-06T20:16:59.784364,4887.31,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000898,acc_000407,cust_000407,loc_00046,2026-03-09T04:13:57.876452,1778.63,MONETARY_INSTRUMENT_PURCHASE,False,USD
tx_0000899,acc_000161,cust_000161,loc_00014,2026-03-06T16:51:09.959085,1465.52,WIRE_TRANSFER,False,USD
tx_0000900,acc_000398,noncust_000088,loc_00022,2026-03-07T18:27:48.734760,1585.7,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000901,acc_000471,noncust_000038,loc_00015,2026-03-08T07:01:43.217007,3582.69,DEPOSIT,True,USD
tx_0000902,acc_000411,cust_000411,loc_00042,2026-03-06T05:59:55.801206,4010.82,WITHDRAWAL,True,USD
tx_0000903,acc_000318,cust_000318,loc_00011,2026-03-05T15:39:15.821108,13842.61,DEPOSIT,True,USD
tx_0000904,acc_000250,cust_000250,loc_00039,2026-03-07T20:49:54.145610,10125.96,WITHDRAWAL,True,USD
tx_0000905,acc_000155,noncust_000032,loc_00020,2026-03-05T13:42:01.053978,1955.31,DEPOSIT,True,USD
tx_0000906,acc_000541,cust_000089,loc_00016,2026-03-05T12:07:44.853611,39.22,WIRE_TRANSFER,False,USD
tx_0000907,acc_000176,cust_000176,loc_00002,2026-03-09T21:06:12.414147,4755.95,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000908,acc_000490,cust_000087,loc_00024,2026-03-07T21:03:16.704129,2331.69,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000909,acc_000090,noncust_000129,loc_00034,2026-03-06T01:52:42.289370,364.57,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000910,acc_000196,cust_000196,loc_00029,2026-03-07T07:39:21.037935,1807.69,DEPOSIT,True,USD
tx_0000911,acc_000499,cust_000499,loc_00025,2026-03-08T20:03:48.120919,1375.67,DEPOSIT,False,USD
tx_0000912,acc_000408,cust_000395,loc_00034,2026-03-09T04:38:25.484898,1274.03,WITHDRAWAL,False,USD
tx_0000913,acc_000514,cust_000432,loc_00020,2026-03-09T03:16:20.043781,2890.82,CHECK_DEPOSIT,False,USD
tx_0000914,acc_000508,noncust_000200,loc_00008,2026-03-06T09:04:34.040026,11699.86,WITHDRAWAL,True,USD
tx_0000915,acc_000232,noncust_000136,loc_00006,2026-03-08T09:36:34.088984,14208.95,WITHDRAWAL,True,USD
tx_0000916,acc_000167,cust_000407,loc_00017,2026-03-09T03:53:26.817356,166.6,DEPOSIT,True,USD
tx_0000917,acc_000149,noncust_000033,loc_00021,2026-03-09T20:59:06.080586,2609.32,WITHDRAWAL,True,USD
tx_0000918,acc_000222,noncust_000033,loc_00005,2026-03-09T07:25:29.816044,894.98,WITHDRAWAL,True,USD
tx_0000919,acc_000441,cust_000441,loc_00025,2026-03-07T20:11:04.952501,1318.45,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000920,acc_000338,cust_000424,loc_00047,2026-03-10T12:29:37.719667,4709.65,WITHDRAWAL,True,USD
tx_0000921,acc_000600,cust_000452,loc_00009,2026-03-05T22:42:52.830406,2289.57,WIRE_TRANSFER,False,USD
tx_0000922,acc_000413,cust_000413,loc_00041,2026-03-09T23:03:21.052421,10488.83,WITHDRAWAL,True,USD
tx_0000923,acc_000048,noncust_000121,loc_00011,2026-03-10T05:29:27.327415,1794.32,DEPOSIT,True,USD
tx_0000924,acc_000089,cust_000089,loc_00005,2026-03-09T10:20:43.840935,1588.47,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000925,acc_000224,cust_000224,loc_00010,2026-03-08T13:15:09.098278,10111.49,DEPOSIT,True,USD
tx_0000926,acc_000499,cust_000499,loc_00025,2026-03-06T03:26:40.841835,2601.95,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000927,acc_000090,cust_000090,loc_00028,2026-03-09T04:13:46.145776,2319.35,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000928,acc_000437,cust_000437,loc_00033,2026-03-08T08:35:17.421621,3606.98,CHECK_DEPOSIT,False,USD
tx_0000929,acc_000074,cust_000294,loc_00021,2026-03-06T11:24:18.624901,38.49,MONETARY_INSTRUMENT_PURCHASE,False,USD
tx_0000930,acc_000014,cust_000014,loc_00040,2026-03-06T03:24:45.932287,2622.98,DEPOSIT,False,USD
tx_0000931,acc_000549,noncust_000097,loc_00011,2026-03-10T18:13:44.879167,2260.55,MONETARY_INSTRUMENT_PURCHASE,True,USD
tx_0000932,acc_000333,cust_000333,loc_00050,2026-03-07T07:19:05.226250,1608.37,MONETARY_INSTRUMENT_PURCHASE,True,USD
